acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs,county,PctUnempl,MedIncome,IncomePctStateAvg,PctPoverty,Pct_ltHS,Pct_HS,Pct_SomeCollege,Pct_BachPlus,Pct_AnyDebtCollections,MedianDebtCollections,Pct_AutoLoan,Pct_AutoLoanCollections,Pct_CCLoanCollections,Pct_EduLoan,MedianEduLoan,Pct_EduLoanCollections,MedianMedDebt,Pct_MedDebtCollections,Pct_NoHealthIns
4701,TN,37922,Chase,2323,04013134,4,0.8766,-0.13,136,61,62,1,47105,3.2,72378,121.2,9.6,12.67171013,31.68674099,27.40891897,28.2326299,26.96507,2068,30.34934,4.67153,2.39362,8.56987,20106,8.28025,1187,17.68559,8.86313
4702,CA,94960,Bank_Of_Am,6027,01019058,1,0.2576,-1.36,100,28,112,2,06041,2.7,118472,139.7,7.8,6.576024909,10.16554229,23.10949663,60.14893617,10.73707,1747,21.74581,1.57518,1.13951,7.96126,24675.5,4.1543,713,4.5476,3.76067
4703,NY,11412,Discover,3700,01019440,1,0.8022,-0.22,135,22,56,1,36081,5.2,72807,98.1,13.6,17.2982753,26.69080995,22.08711692,33.92379783,17.6652,1670,15.89577,3.42374,3.44441,11.06656,20000,6.21861,351,3.76252,8.61479
4704,KY,40284,Discover,4295,06012722,6,0.7982,-0.23,135,56,362,1,21111,3.8,60636,109.2,14.5,8.747038353,26.33033467,29.93114171,34.99148527,33.23836,1216,24.14928,4.72737,4.08474,17.02247,21424.5,11.00896,533.5,18.87641,5.71266
4705,TN,37914,Discover,1662,03013532,3,0.0996,-2.31,123,30,99,1,47093,2.9,64817,108.6,12.1,7.86500652,25.06018658,28.31433694,38.76046996,28.78348,2141,30.52514,3.71975,2.66596,15.39781,21652,6.89803,1169,18.20821,7.89621
4706,CA,94523,Bank_Of_Am,2595,05012805,5,0.2098,-1.56,126,70,111,5,06013,3.5,110595,130.4,8.8,10.2561427,17.46950386,28.21818091,44.05617252,17.54391,2001,25.85659,2.76104,2.29576,10.4326,20000,6.6615,835.5,7.62849,4.14515
4707,AR,72801,Discover,1667,05012788,5,0.1921,-1.65,130,98,17,2,05115,3.9,47049,89.5,18,15.7560045,33.84043438,27.16333219,23.24022893,31.88688,1218.5,35.93369,4.1049,5.09939,13.99317,17296,10.10453,427,17.99122,8.60958
4708,OH,43440,Discover,1638,03013585,3,0.1170,-2.15,101,88,86,2,39123,5.2,71409,114.6,8.4,7.644085598,35.52251543,30.80937377,26.02402521,21.96532,1820.5,34.68208,1.85529,3.57143,14.01734,19145.5,7.73196,722,15.17341,3.97133
4709,TX,78249,Wells,1157,06012724,6,0.1746,-1.75,122,55,5,1,48029,3.7,63014,94.1,14.8,14.62809859,24.3872801,30.99268325,29.99193805,38.45895,1988,34.94827,6.59555,4.21389,17.37564,18146,8.73813,578,17.9394,16.59512
4710,TX,79907,Wells,2019,08012271,8,0.3616,-1.02,109,61,166,1,48141,4.3,50983,76.1,20.1,20.24416302,23.78884176,31.30272408,24.66427114,37.41154,2159,34.58446,5.84388,3.95777,18.50383,16522.5,9.41129,941.5,16.88836,21.41302
4711,AZ,85704,Discover,6450,10011781,10,0.6191,-0.48,116,12,107,1,04019,3.8,60604,87.9,14.7,10.64911739,21.39905161,33.57729576,34.37453524,25.07988,1877,29.41502,3.63652,3.49253,14.11147,17466,9.05726,597.5,9.53054,8.82514
4712,CA,94612,Wells,8689,01016054,1,0.9341,-0.07,120,64,262,2,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155
4713,CA,92868,Wells,1712,04013038,4,0.7111,-0.34,111,26,46,8,06059,3.2,100210,118.1,9.9,13.38891948,17.24420737,27.25107979,42.11579335,17.55021,1857,27.25739,2.29937,2.10546,10.69581,19182,5.73619,683.5,7.07588,6.87569
4714,CA,90006,Wells,1813,05012977,5,0.8952,-0.11,129,55,103,7,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
4715,NY,10457,Wells,3003,08012328,8,0.1977,-1.62,105,78,287,3,36005,7.8,43143,58.1,26.4,25.8710362,27.85533524,25.3350941,20.93853447,30.75821,1916,14.16069,7.05584,7.05134,15.53628,18348,10.82875,440,6.1109,7.58297
4716,MI,48045,Discover,5085,04013029,4,0.0325,-3.43,133,99,120,1,26099,3.7,67646,106.6,11.6,9.608559206,29.3547688,34.8875922,26.14907979,24.16509,1318,38.01191,4,3.24857,15.99244,19993,7.39915,379,11.1915,5.06609
4717,VA,23860,Discover,3220,04013091,4,0.4475,-0.8,138,58,43,5,51149,3.4,79710,98.5,10.4,11.273064,30.17696687,34.14843268,24.40153646,26.7104,1970,36.92596,3.90144,4.32277,17.15089,24285,6.01093,763,14.15183,5.14832
4718,NJ,07047,Bank_Of_Am,2762,02013765,2,0.8799,-0.13,138,50,82,1,34003,3.4,104777,117.4,7.5,7.1022875,21.37505516,20.29169818,51.23095917,14.88427,1481.5,28.67929,1.85801,2.11522,15.90234,22123,4.98151,495.5,6.54165,6.36464
4719,DE,19904,Discover,3342,03013475,3,0.3672,-1,103,44,9,1,10001,5.2,64670,90.3,12.2,11.18182044,32.7874279,30.34450798,25.68624368,31.77952,1950,37.17251,5.41683,5.1091,16.0769,19829,8.57143,754,15.70262,6.75188
4720,CA,90044,Bank_Of_Am,743,06922192,6,0.4469,-0.81,137,88,94,9,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
4721,IL,61817,Discover,7418,10011786,10,0.4676,-0.76,123,9,2,1,17183,5,49825,69,19.7,9.767969193,41.0540102,32.85571867,16.32230193,37.77879,1746,33.72781,9.6603,5.21024,11.56122,14855.5,9.84252,949,21.02868,5.76043
4722,CA,92553,Bank_Of_Am,2630,03013565,3,0.7236,-0.32,132,55,150,1,06065,4.2,78690,92.8,11.6,17.00949518,26.92678907,32.53036944,23.5333463,26.08633,2126,33.7148,3.36421,3.62591,13.678,18560,8.81511,842,8.82245,8.20894
4723,NC,27603,Bank_Of_Am,2321,01014879,1,0.5387,-0.62,126,74,158,2,37101,3.3,69889,112.7,11.8,11.2778755,27.6563298,36.4658401,24.5999546,33.91794,1354.5,36.25101,3.45212,5.16929,15.38214,21522.5,5.75314,689,21.83427,10.37579
4724,FL,34983,Bank_Of_Am,4849,09011985,9,0.5480,-0.6,121,68,42,7,12111,3.4,62378,98.9,11.4,11.78188448,31.44030351,32.56793427,24.20987774,30.40895,2121,34.34988,3.93457,3.96836,12.86264,19050,9.03533,895,15.61517,11.97105
4725,FL,33415,Chase,613,06922492,6,0.5132,-0.67,121,37,24,1,12099,2.9,70024,111.1,11.6,10.93339908,23.39463509,27.69158448,37.98038135,25.37796,2009,32.18119,2.9064,3.20002,12.21213,19986.5,8.46697,859,12.95629,12.92879
4726,NJ,07304,Chase,5609,05012835,5,0.1679,-1.78,111,61,124,1,34017,3.6,79159,88.7,15.9,13.21815716,23.81269766,17.29655879,45.6725864,22.98392,1246,18.77572,3.7363,3.68814,14.63115,20667,7.85735,400,9.77389,11.11636
4727,NE,68853,Discover,4314,01015209,1,0.7319,-0.31,110,44,15,2,31163,2.3,54771,81.8,11.1,8.371665133,35.05059798,36.10855566,20.46918123,7.59494,1978.173913,30.37975,2.273939123,1.88679,16.4557,16444.71739,5.019887391,751.15,3.79747,8.13202
4728,TN,37166,Discover,8257,08012184,8,0.1658,-1.8,124,2,81,1,47015,3,53093,88.9,14.9,15.47851563,44.61914063,24.90234375,15,35.34483,1743,30.17241,4.37158,3.2,10.12931,16892.19333,9.771172267,846,21.76724,11.27963
4729,TX,79372,Associates,1915,08012143,8,0.8812,-0.13,106,4,35,3,48219,3.7,51078,76.3,16.4,23.45260052,26.44042789,33.09479897,17.01217263,50.06748,2204,36.16734,5.67164,5.32544,12.2807,17731,6.59341,833,34.278,19.12655
4730,CA,95828,Wells,2163,01014928,1,0.8863,-0.12,115,80,96,4,06067,3.9,79611,93.8,13,11.93478218,22.01223115,34.05600934,31.99697733,22.09095,2018,27.60174,3.33184,3.08424,13.21636,18245,8.82954,753,8.55482,4.89563
4731,CA,90026,Wells,1168,06012642,6,0.6323,-0.46,135,93,211,1,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
4732,IL,60203,Associates,1756,02014490,2,0.1859,-1.68,93,65,438,1,17031,5,72063,99.8,13.8,12.02660655,22.42699294,24.79774466,40.74865585,27.42029,1448,23.33793,4.92323,3.65191,16.81452,22564,7.54465,587,13.28281,8.93505
4733,VA,23508,Discover,2042,01016228,1,0.3528,-1.04,126,45,42,8,51710,3.5,56951,70.4,16.9,11.13950571,24.07921426,32.97880858,31.80247144,44.91633,1712.5,28.05513,6.87831,6.29804,18.84404,20088.5,10,771,30.75517,9.35058
4734,KS,67601,Discover,3885,03013532,3,0.0629,-2.77,117,78,16,4,20051,2,58846,91.8,12.5,5.96696258,27.46375997,29.14934262,37.41993482,22.20969,1849,31.67982,0.98684,2.06767,20.85682,17006,8.10811,964.5,16.91094,5.80998
4735,MS,39564,Discover,3706,01017111,1,0.4266,-0.85,87,64,15,2,28059,4.3,57664,118,14.7,11.28445509,28.23763183,37.51974321,22.95816987,28.40413,1821,34.87945,6.62218,6.02706,15.93571,16702,9.07781,649,7.876,13.6657
4736,CA,90660,Associates,1943,01016870,1,0.2274,-1.48,108,1,107,3,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
4737,MI,48208,Associates,1563,03013608,3,0.7025,-0.35,127,8,56,5,26163,4.6,52644,83,19.6,12.39187201,29.58740311,32.20387724,25.81684764,35.61004,1599,31.31911,8.27449,5.86071,18.60829,20393.5,12.38495,397,12.75178,5.74061
4738,MI,49721,Discover,1417,01015453,1,0.9140,-0.09,105,23,234,2,26141,7.7,56119,88.5,13.5,9.206006478,37.00068702,34.6255766,19.1677299,22.29885,1381,29.1954,3.33333,3.26087,10.8046,19042.33333,8.537782464,349,13.10345,6.55738
4739,WV,26037,Discover,5169,03013437,3,0.5698,-0.56,144,48,107,2,54009,4.5,52217,102.1,13,7.052573731,41.74146669,30.6771692,20.52879038,36.64122,2036,35.41985,6.01504,6.4,14.50382,18258,7.36842,884.5,27.48092,5.42206
4740,CA,91335,Wells,1405,06012601,6,0.5962,-0.52,114,40,294,1,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
4741,FL,33266,Discover,4478,06012688,6,0.3248,-1.12,113,76,82,1,12086,2.6,58905,93.4,15.2,17.51028211,26.42735497,24.31392186,31.74844106,27.22036,2392,29.11401,3.74676,4.33116,12.18676,19970.5,8.23955,783,9.36833,13.94156
4742,PA,16947,Chase,1709,08000000,8,0.3161,-1.15,125,44,127,3,42015,4.2,55199,80.1,13.7,9.780795527,47.46610906,23.23144515,19.52165026,26.91751,1859.5,36.95128,3.02376,3.32522,15.82248,22047.5,7.0122,832.5,15.726,7.08408
4743,CA,93726,Bank_Of_Am,2033,02014238,2,0.3703,-0.99,137,70,99,1,06019,6.4,63140,74.4,19.4,22.09239622,22.68928728,32.58537625,22.63294025,27.67851,1399,30.51416,3.26535,3.69169,12.71982,14984,12.0211,546,11.16251,5.73548
4744,MD,21218,Discover,2197,01016467,1,0.0042,-5.46,114,5,91,13,24510,4.3,54068,60,22.9,13.66887749,28.11620329,24.00898469,34.20593452,40.81908,1325,25.05273,8.5936,7.01501,19.39888,22985,12.62458,460,17.09046,5.65918
4745,MD,20877,Discover,4996,06012577,6,0.4832,-0.73,136,36,40,2,24031,2.9,112352,124.7,8.5,8.768635991,13.12922828,18.32104305,59.78109267,15.13426,1588,24.02392,2.79045,2.09418,13.52424,25622.5,5.42092,539,5.78173,6.44929
4746,CA,92804,Bank_Of_Am,7495,10011256,10,0.9056,-0.1,79,94,38,1,06059,3.2,100210,118.1,9.9,13.38891948,17.24420737,27.25107979,42.11579335,17.55021,1857,27.25739,2.29937,2.10546,10.69581,19182,5.73619,683.5,7.07588,6.87569
4747,PA,15475,Discover,7036,05013006,5,0.0961,-2.34,128,89,145,3,42051,6.1,47812,69.4,15.9,10.96844076,47.86257375,23.27244429,17.89654121,31.86976,1561,36.26048,4.3628,4.40547,15.58954,19865.5,10.75949,358,15.14554,5.70242
4748,LA,70071,Discover,1831,02014091,2,0.3703,-0.99,107,73,121,1,22093,4.6,60466,116.1,17,14.00467058,39.1408959,28.58962565,18.26480787,36.40625,1280,37.03125,6.73401,3.87812,14.375,16542.5,5.43478,552,20,7.55324
4749,MN,55426,Discover,1551,05012879,5,0.8374,-0.18,108,57,45,5,27053,2.5,84220,108.4,10,6.133782088,15.696371,26.32229969,51.84754722,13.05151,1701,27.6388,2.11527,2.28963,19.50959,21947,5.25684,387.5,2.249,4.55455
4750,NY,14611,Discover,1715,01015065,1,0.0988,-2.32,135,53,94,2,36055,3.4,66003,88.9,13.3,8.907209275,23.0541885,28.08423825,39.95436397,21.45379,1898,36.83145,4.23613,3.48164,21.47533,22844,7.31903,414,3.7163,3.23169
4751,WA,98375,Discover,3557,08012324,8,0.8526,-0.16,128,22,80,1,53053,5.1,85492,101.6,8.2,7.924204393,26.46603634,37.19941215,28.41034711,21.19234,2117,33.19062,2.68714,3.05919,15.48753,18644,6.54227,818,8.94431,6.34058
4752,CA,94954,Bank_Of_Am,7742,10011676,10,0.0655,-2.73,122,96,49,3,06097,3.1,92999,109.6,9.1,10.83449059,18.31362482,33.72273422,37.12915036,15.64706,1339,26.00619,1.99837,1.83511,7.98762,19465,5.42636,541,7.19505,6.17546
4753,OH,45068,Discover,3433,02014606,2,0.0302,-3.5,129,79,109,3,39027,4.4,62999,101.1,12,8.791441585,38.08918547,33.05440808,20.06496487,30.26616,1016,34.90494,3.65385,3.4713,13.91635,15771,6.55738,545.5,18.70722,6.1666
4754,PA,19056,Associates,3357,04013262,4,0.7294,-0.32,125,31,27,1,42017,3.8,99755,144.7,6.5,5.51385825,27.73620074,23.83190418,42.91803683,17.13512,1553,33.44783,1.5517,2.20994,18.30584,23423,4.59831,544,7.97252,3.20816
4755,SD,57701,Bank_Of_Am,7142,10011497,10,0.5677,-0.57,84,55,106,1,46093,2.1,63475,95,9.3,4.506513915,30.30364475,37.30927156,27.88056978,14.20188,3365,37.55869,1.33333,2.82187,17.37089,20188,2.7027,675.5,2.58216,11.44719
4756,FL,32780,Wells,3023,01015683,1,0.6993,-0.36,123,25,31,10,12009,2.8,65280,103.5,11.3,7.509306291,26.42384017,34.38730238,31.67955116,29.59718,2217,31.4189,2.91608,3.4966,13.3732,20176,9.2201,1144,19.52904,10.83172
4757,OH,45846,Discover,6065,01016383,1,0.4095,-0.89,105,21,103,8,39107,2.7,67958,109.1,7.3,7.089108911,43.80558056,28.70567057,20.39963996,18.37539,2086,28.70663,3.9261,1.58151,13.40694,19445.5,4.11765,1238,13.64353,4.06167
4758,VA,23805,Bank_Of_Am,1152,02013897,2,0.9822,-0.02,134,67,173,1,51053,3.3,66397,82,11.9,11.29949188,38.83382804,32.29360567,17.57307441,32.41296,1882,35.05402,3.43008,5.12295,14.40576,18821,14.16667,790,17.52701,6.05556
4759,FL,32233,Discover,6142,08012329,8,0.2572,-1.36,101,21,83,3,12031,3,60121,95.3,14.9,9.500403307,28.05623762,30.93662147,31.5067376,38.09243,2310,33.06779,5.34953,5.50589,16.84387,19652,9.735,1035.5,21.9336,12.14145
4760,PA,19567,Bank_Of_Am,5881,02014588,2,0.2265,-1.48,103,43,125,1,42075,3.7,71826,104.2,9,12.43742898,42.78270839,22.72517888,22.05468374,24.25348,1977.5,34.69341,2.47191,2.90859,14.38341,19212,7.60697,937.5,14.49738,7.43228
4761,TX,75494,Bank_Of_Am,7671,10010119,10,0.5671,-0.57,92,67,4,1,48223,3.5,56680,84.6,14.5,13.82589612,34.78013493,30.43973015,20.9542388,36.59574,1576,32.25532,5.26316,4.63122,9.61702,15040,7.07965,546,16.59575,19.54756
4762,FL,32304,Discover,1467,01015708,1,0.8500,-0.16,107,43,57,2,12073,3,57246,90.8,16.2,6.801426327,19.00661568,27.13805795,47.05390004,28.68979,2096,29.93254,4.68961,4.06233,21.35164,24195,9.09091,687,10.01302,8.22937
4763,TX,77053,Chase,2204,09012000,9,0.7911,-0.23,140,93,60,2,48201,4.2,63539,94.9,16.4,18.13170496,22.75718363,26.58484296,32.52626845,37.36998,2041,27.98331,7.34685,4.57956,14.67667,18894,9.26155,867,13.47865,21.81881
4764,TX,75248,Associates,11262,10011057,10,0.5988,-0.51,134,43,101,5,48113,3.7,63549,94.9,14.4,19.27701005,22.59537298,25.17173246,32.9558845,40.74712,1773,26.5275,7.21764,4.45836,14.69989,19302,11.01283,789,19.31871,22.04706
4765,CA,95829,Associates,1871,05013002,5,0.3279,-1.12,116,27,94,3,06067,3.9,79611,93.8,13,11.93478218,22.01223115,34.05600934,31.99697733,22.09095,2018,27.60174,3.33184,3.08424,13.21636,18245,8.82954,753,8.55482,4.89563
4766,MI,48212,Chase,2497,03013296,3,0.6027,-0.51,98,66,30,2,26163,4.6,52644,83,19.6,12.39187201,29.58740311,32.20387724,25.81684764,35.61004,1599,31.31911,8.27449,5.86071,18.60829,20393.5,12.38495,397,12.75178,5.74061
4767,OH,44505,Chase,3150,04013175,4,0.2713,-1.3,124,88,39,1,39099,4.8,50216,80.6,19.3,8.566787974,37.5247295,29.05808075,24.85040178,29.84279,1506.5,34.31921,3.94055,4.00267,17.3328,21208,8.60876,600,15.42766,4.38522
4768,OH,45206,Chase_Rev,1993,04013279,4,0.3692,-1,119,39,90,1,39061,3.6,64087,102.9,15.7,8.058353595,25.89960002,26.40557467,39.63647171,29.38434,1455,28.68316,4.68458,3.70956,19.62937,22335,9.34249,802,14.56696,5.59931
4769,NV,89014,Wells,387,03013301,3,0.3784,-0.97,72,14,14,1,32003,6,63735,96.3,15.1,13.62216164,27.97505673,32.5981162,25.80466544,33.49727,2110.5,28.91963,4.83124,4.45914,13.34919,16263,9.73684,734,15.70691,12.66683
4770,NE,69337,Discover,1666,07012463,7,0.7611,-0.27,117,46,36,5,31161,2,47543,71,13.3,10.1379893,32.94846522,36.86285553,20.05068995,17.42424,1978.173913,30.30303,2.273939123,1.25,16.66667,16444.71739,5.019887391,751.15,8.33333,12.8518
4771,CA,93654,Wells,3455,05012802,5,0.8804,-0.13,138,5,70,1,06107,8.2,57398,67.7,18.7,27.38189719,26.48375918,30.93243316,15.20191047,30.2434,1153,32.05593,2.99154,4.05521,11.65939,12860.5,10.40609,375,14.75919,8.86397
4772,ID,83703,Bank_Of_Am,6705,01015161,1,0.8220,-0.2,122,38,89,6,16001,2.3,79345,119.6,8.7,4.970223423,20.84995569,33.44110771,40.73871318,17.23627,2109,30.67449,2.64484,2.31171,17.42971,20500,6.47429,751,10.01419,7.10906
4773,FL,33142,Chase_Rev,4503,04013239,4,0.0003,-7.96,90,41,176,4,12086,2.6,58905,93.4,15.2,17.51028211,26.42735497,24.31392186,31.74844106,27.22036,2392,29.11401,3.74676,4.33116,12.18676,19970.5,8.23955,783,9.36833,13.94156
4774,VA,23834,Associates,1521,03013504,3,0.5101,-0.67,112,36,12,1,51041,2.8,86101,106.4,7.4,7.428481959,22.6933552,28.52357427,41.35458857,20.23851,1727,33.07799,4.21217,3.08574,19.28099,24304,4.69526,679,8.93976,7.02281
4775,FL,33441,Chase,1632,02014035,2,0.0308,-3.48,140,89,732,1,12011,2.9,65536,103.9,12.8,10.03151306,26.84051713,28.84405544,34.28391437,29.07147,2156,30.35327,3.56541,3.98657,13.99978,21850,8.6729,796,13.82793,12.71383
4776,AR,72543,Associates,1212,07012512,7,0.2080,-1.57,148,89,195,2,05023,4.2,50200,95.5,16.7,11.7532678,42.40034568,28.86464297,16.98174355,27.93959,1207,32.90183,3.73563,2.70793,10.57174,15280,3.06122,521.5,13.16073,7.01847
4777,PA,16101,Discover,1735,01015367,1,0.2645,-1.33,122,14,243,1,42073,5.4,58307,84.6,12.2,8.239410503,43.59148003,26.68859543,21.48051404,26.60256,1381,36.21795,3.53144,3.19817,18.51852,18530.5,9.03846,349.5,12.46439,6.05975
4778,CA,90744,Wells,1290,04013214,4,0.3320,-1.1,130,5,62,3,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
4779,AL,35810,Discover,2361,01015337,1,0.4345,-0.83,134,44,38,3,01089,2.1,78386,145.2,10.2,8.027137848,19.17467134,28.51149209,44.28669872,28.38273,1736.5,29.64584,4.73976,2.70305,17.7165,22211.5,8.3877,658,17.62569,7.55713
4780,CA,93434,Bank_Of_Am,454,08012321,8,0.7856,-0.24,108,77,4,1,06083,3.5,83185,98.1,15.2,18.09198215,17.25816899,29.51381891,35.13602994,16.33171,1351,25.90213,1.91629,2.25466,8.84572,19900,5.48986,394,5.8573,8.83884
4781,NC,27591,Chase,6374,03013659,3,0.3369,-1.09,142,11,148,2,37101,3.3,69889,112.7,11.8,11.2778755,27.6563298,36.4658401,24.5999546,33.91794,1354.5,36.25101,3.45212,5.16929,15.38214,21522.5,5.75314,689,21.83427,10.37579
4782,CA,92780,Bank_Of_Am,7859,09011897,9,0.8738,-0.13,117,8,25,4,06059,3.2,100210,118.1,9.9,13.38891948,17.24420737,27.25107979,42.11579335,17.55021,1857,27.25739,2.29937,2.10546,10.69581,19182,5.73619,683.5,7.07588,6.87569
4783,CA,92069,Wells,1550,03013370,3,0.4171,-0.87,118,56,36,1,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465
4784,WA,98844,Bank_Of_Am,10181,05012781,5,0.4944,-0.7,131,56,18,10,53047,6.4,55233,65.6,16,15.05325444,28.85883347,34.9010989,21.18681319,16.61743,1526,29.46824,2.46407,1.6624,9.45347,18898,7.03125,513.275,2.51108,10.73515
4785,SC,29142,Discover,3023,01016287,1,0.4609,-0.77,111,5,124,2,45075,5,39832,67,26.5,15.68402977,31.66987563,33.60566165,19.04043295,52.65306,1955,27.90352,10.46931,8.20106,18.21892,22543,13.44195,1010.5,27.30983,12.50394
4786,TX,79403,Bank_Of_Am,1965,01017957,1,0.9227,-0.08,141,30,47,13,48303,3.4,57270,85.5,16.1,12.12816771,25.89094923,29.84878046,32.13210259,40.60047,1839,33.82134,6.05352,4.95994,18.07766,18703,8.74413,480,25.32357,13.4449
4787,CA,90026,Wells,2310,06012758,6,0.9158,-0.09,140,50,47,2,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
4788,NJ,08816,Discover,2358,01019484,1,0.2749,-1.29,133,55,34,8,34023,3.3,98992,110.9,8,10.07716834,24.04452007,21.0350054,44.84330619,20.21881,988.5,26.12173,2.10477,2.6524,14.53746,21053,5.26316,402,12.16937,6.4953
4789,CA,90278,Wells,5068,01016949,1,0.6617,-0.41,116,18,39,4,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
4790,NY,11365,Chase,2021,03013451,3,0.7350,-0.31,130,56,60,2,36081,5.2,72807,98.1,13.6,17.2982753,26.69080995,22.08711692,33.92379783,17.6652,1670,15.89577,3.42374,3.44441,11.06656,20000,6.21861,351,3.76252,8.61479
4791,WV,26269,Chase,953,03013619,3,0.1212,-2.11,138,13,174,3,54093,3.8,49097,96,14.7,12.26345083,44.61966605,22.50463822,20.6122449,30.4721,799,43.77683,3.909476,2.17391,14.59228,18160.70833,10.05547639,466.5,22.3176,5.81343
4792,MA,02118,Discover,8542,09012031,9,0.5709,-0.56,139,22,45,1,25025,3.6,77163,86.1,18.5,12.98803008,20.8316,18.03735309,48.14301682,19.64854,1412,19.56171,3.06265,3.44432,19.50796,23800.5,5.91352,401,3.80401,3.11434
4793,CA,91335,Chase,7713,09011902,9,0.3334,-1.1,126,22,64,2,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
4794,KY,42066,Chase,3310,05012925,5,0.2259,-1.49,113,58,37,1,21105,4.3,49328,88.8,18.6,11.2962963,39.01234568,25.33950617,24.35185185,24.8227,1291.769231,19.14894,4.659560435,3.79747,6.38298,16978.51829,10.91520085,484.546729,7.0922,4.66697
4795,WA,98406,Wells,2538,08012291,8,0.8638,-0.15,120,47,31,3,53053,5.1,85492,101.6,8.2,7.924204393,26.46603634,37.19941215,28.41034711,21.19234,2117,33.19062,2.68714,3.05919,15.48753,18644,6.54227,818,8.94431,6.34058
4796,NJ,08030,Chase,4955,08000000,8,0.4277,-0.85,121,44,79,1,34007,4,77675,87.1,12,10.8164315,29.12240217,26.41662612,33.64454021,27.95495,1522,30.8747,3.42349,4.24147,20.35257,22905,8.81203,563.5,12.42578,6.27202
4797,CA,90650,Chase_Rev,2327,03013507,3,0.4663,-0.76,97,16,35,13,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
4798,MN,56031,Discover,1401,01015794,1,0.5379,-0.62,139,96,299,3,27091,2.7,57521,74,10.8,6.678801456,35.37524503,36.383366,21.56258751,15.8284,1760,26.47929,2.42718,2.6764,15.68047,15085,2.83019,451.7647059,2.81065,6.19184
4799,NY,10453,Discover,1546,01016624,1,0.5725,-0.56,121,44,95,2,36005,7.8,43143,58.1,26.4,25.8710362,27.85533524,25.3350941,20.93853447,30.75821,1916,14.16069,7.05584,7.05134,15.53628,18348,10.82875,440,6.1109,7.58297
4800,CA,92064,Chase,3098,06012611,6,0.5153,-0.66,143,79,61,1,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465
4801,AZ,85284,Bank_Of_Am,2680,08000000,8,0.5462,-0.6,120,95,396,1,04013,3.3,76230,110.5,11.3,11.15749581,22.02357049,32.46251888,34.35641482,26.4425,1897,31.1102,3.95944,3.37067,15.88688,18567,9.04062,717,12.59393,10.652
